Date,BTC_USD,BTC_EUR,BTC_GBP,BTC_JPY,BTC_CAD,BTC_AUD,BTC_CHF,BTC_CNY,BTC_INR,BTC_BRL,BTC_KRW,BTC_MXN
2020-03-22,6224.91,5840.96,5415.61,692776.0,9025.0,10839.31,6154.69,44244.79,467862.36,31710.94,7823965.0,149682.76
2020-03-21,6162.09,5782.01,5360.96,685785.0,8933.92,10729.92,6092.58,43798.29,463140.83,31390.92,7745008.0,148172.2
2020-03-20,6237.19,5852.48,5426.29,694143.0,9042.8,10860.69,6166.83,44332.07,468785.32,31773.49,7839399.0,149978.04
2020-03-19,5347.96,4878.84,4600.26,579505.0,7725.13,9205.07,5169.5,37683.87,401000.75,27295.78,6713561.0,126477.75
2020-03-18,5358.96,4864.92,4420.98,575429.0,7630.73,8943.23,5142.73,37545.94,396629.48,26846.78,6634339.0,123044.94
2020-03-17,5016.18,4493.49,4089.29,532593.0,7027.97,8224.03,4752.98,35076.64,376991.0,25075.88,6180135.0,113370.64
2020-03-16,5323.34,4772.0,4293.06,567937.0,7345.04,8617.05,5037.48,37301.71,393416.12,25832.04,6445500.0,116094.65
2020-03-15,5396.71,4824.98,4293.24,564550.0,7524.52,8601.55,5098.0,37931.32,406372.28,25851.32,6529857.0,118550.6
2020-03-14,5422.47,4848.01,4313.74,567245.0,7560.44,8642.6,5122.34,38112.37,408312.01,25974.72,6561026.0,119116.48
2020-03-13,6033.14,5393.99,4799.54,631127.0,8411.89,9615.92,5699.21,42404.53,454295.46,28899.95,7299918.0,132531.19
2020-03-12,7847.49,6968.41,6122.14,820455.0,10808.35,12111.45,7368.4,54615.39,586678.37,37776.25,9333726.0,168066.55
2020-03-11,7945.72,7021.35,6154.83,834507.0,10910.9,12225.88,7443.63,55267.25,589612.17,36884.83,9413294.0,165186.75
2020-03-10,7842.72,6880.81,5998.11,808679.0,10711.59,11886.51,7280.87,54472.4,583545.41,37040.38,9410950.0,163224.49
2020-03-09,8293.12,7283.6,6330.97,861970.0,11297.05,12539.53,7691.45,57480.44,613651.9,38063.76,9849738.0,174632.38
2020-03-08,8869.18,7902.08,6848.43,942333.0,11879.2,13406.65,8388.47,61516.63,655034.2,40853.22,10531885.0,175738.37
2020-03-07,9083.0,8092.59,7013.53,965051.0,12165.59,13729.86,8590.7,62999.69,670825.9,41838.12,10785790.0,179975.11
2020-03-06,9128.66,8133.27,7048.79,969902.0,12226.74,13798.88,8633.89,63316.38,674198.12,42048.44,10840010.0,180879.84
2020-03-05,8727.52,7835.04,6778.66,939753.0,11681.44,13169.84,8348.75,60790.67,646207.43,40001.71,10330591.0,170336.76
2020-03-04,8708.31,7788.71,6792.31,932111.0,11649.63,13230.1,8322.1,60618.55,638684.9,39302.34,10331016.0,169216.4
2020-03-03,8868.66,7958.2,6946.47,962134.0,11817.58,13545.11,8497.06,62078.85,645860.14,39664.2,10538452.0,172096.35
2020-03-02,8425.09,7623.61,6578.48,907357.0,11295.6,12929.23,8121.62,58898.96,607870.26,37418.35,10110950.0,167011.39
2020-03-01,8663.16,7877.58,6721.4,950002.0,11596.68,13165.49,8392.44,60672.44,623141.1,38852.54,10493773.0,168576.16
2020-02-29,8547.12,7772.07,6631.37,937277.0,11441.35,12989.14,8280.02,59859.75,614794.34,38332.12,10353212.0,166318.14
2020-02-28,8884.38,8078.74,6893.04,974261.0,11892.81,13501.68,8606.74,62221.76,639053.46,39844.67,10761739.0,172880.88
2020-02-27,8811.59,8094.5,6827.04,972473.0,11759.33,13459.97,8603.55,62031.83,631468.49,39203.65,10674008.0,169945.78
2020-02-26,9372.92,8613.24,7208.06,1033702.0,12446.49,14190.22,9147.03,65951.61,673631.79,41117.12,11383880.0,178647.85
2020-02-25,9565.19,8816.49,7399.63,1060368.0,12709.65,14466.39,9371.78,67227.98,689140.37,41958.66,11647054.0,182088.7
2020-02-24,9894.38,9128.46,7638.26,1103787.0,13113.02,14975.83,9685.01,69519.89,711275.34,43434.35,11930347.0,188069.5
2020-02-23,9681.13,8973.98,7514.49,1083841.0,12836.98,14637.77,9523.91,67984.77,698106.29,42522.43,11659953.0,182464.14
2020-02-22,9715.31,9005.66,7541.02,1087668.0,12882.31,14689.45,9557.53,68224.79,700571.01,42672.56,11701120.0,183108.34
2020-02-21,9535.62,8839.1,7401.55,1067551.0,12644.04,14417.76,9380.76,66962.94,687613.56,41883.3,11484701.0,179721.65
2020-02-20,10209.56,9444.47,7897.09,1135405.0,13497.45,15274.62,10041.1,71438.33,733327.16,44554.52,12163363.0,189388.36
2020-02-19,9999.68,9262.9,7690.75,1099155.0,13253.28,14933.81,9828.69,69959.76,715727.07,43546.61,11898920.0,185883.54
2020-02-18,9674.88,8925.08,7437.08,1062592.0,12804.7,14414.3,9485.25,67523.89,690294.92,41858.37,11453220.0,179469.02
2020-02-17,9793.5,9033.13,7502.9,1075238.0,12971.69,14560.68,9614.18,68418.37,700380.2,42082.67,11577680.0,181600.86
2020-02-16,9914.11,9140.81,7598.87,1088153.0,13149.98,14748.76,9704.72,69164.8,706563.76,43094.33,11733051.0,184353.87
2020-02-15,10374.13,9564.95,7951.46,1138644.0,13760.14,15433.11,10155.03,72374.08,739348.7,45093.93,12277471.0,192907.99
2020-02-14,10185.27,9390.82,7806.7,1117915.0,13509.64,15152.15,9970.16,71056.52,725888.93,44272.99,12053961.0,189396.12
2020-02-13,10353.73,9519.84,7990.49,1137316.0,13725.01,15422.95,10121.39,72175.85,738181.64,45085.32,12196279.0,192997.67
2020-02-12,10250.82,9387.7,7911.69,1125981.0,13623.75,15251.93,10000.7,71395.94,730630.26,44360.74,12103348.0,191095.79
2020-02-11,9829.71,9006.96,7609.18,1078968.0,13090.22,14692.92,9604.61,68645.78,700661.72,42473.93,11654399.0,183842.11
2020-02-10,10077.86,9204.11,7817.4,1104987.0,13413.23,15103.99,9842.64,70551.07,720723.23,43540.39,12003638.0,189466.28
2020-02-09,9845.12,8963.98,7614.02,1082648.0,13078.26,14620.02,9594.07,68618.52,703630.74,42144.99,11659083.0,183510.08
2020-02-08,9783.93,8908.27,7566.7,1075919.0,12996.97,14529.16,9534.44,68192.04,699257.49,41883.05,11586619.0,182369.52
2020-02-07,9742.0,8870.09,7534.27,1071308.0,12941.27,14466.89,9493.58,67899.79,696260.75,41703.55,11536964.0,181587.96
2020-02-06,9688.67,8806.03,7454.46,1063952.0,12870.72,14349.76,9429.98,67557.16,689639.53,41017.95,11466153.0,180089.13
2020-02-05,9168.33,8299.17,7034.86,1003446.0,12177.74,13619.46,8886.59,64155.39,651868.25,38999.32,10841367.0,171184.54
2020-02-04,9308.0,8413.69,7161.39,1010960.0,12374.05,13912.27,8988.74,65347.74,663791.66,39529.21,11070563.0,175124.43
2020-02-03,9438.71,8511.17,7160.49,1022892.0,12497.23,14101.06,9092.88,65464.06,674834.71,40422.22,11278031.0,178074.57
2020-02-02,9374.49,8499.76,7162.11,1020666.0,12384.92,13974.55,9087.72,65018.65,671588.46,39768.46,11128645.0,176060.42
2020-02-01,9300.31,8432.5,7105.44,1012590.0,12286.92,13863.97,9015.81,64504.16,666274.2,39453.77,11040584.0,174667.26
2020-01-31,9482.74,8597.91,7244.81,1032452.0,12527.93,14135.92,9192.66,65769.44,679343.49,40227.68,11257150.0,178093.44
2020-01-30,9351.97,8488.78,7181.66,1019243.0,12341.79,13850.27,9101.15,64862.46,666795.49,39548.55,11017368.0,174712.57
2020-01-29,8972.02,8139.69,6888.54,979135.0,11810.77,13263.96,8729.6,62227.24,639080.57,37623.27,10535664.0,167992.56
2020-01-28,8868.81,8048.09,6790.76,965991.0,11695.92,13116.24,8601.42,61511.4,633587.81,37303.1,10436195.0,167549.56
2020-01-27,8565.09,7768.54,6557.35,931899.0,11270.8,12592.22,8307.62,59404.89,610905.02,35626.49,10013875.0,161559.0
2020-01-26,8323.0,7528.57,6343.79,911801.0,10925.6,12168.48,8069.15,57725.0,593604.68,34699.42,9717935.0,156049.6
2020-01-25,8470.39,7661.89,6456.13,927948.0,11119.08,12383.96,8212.04,58747.24,604116.68,35313.9,9890027.0,158813.04
2020-01-24,8303.13,7510.6,6328.65,909625.0,10899.52,12139.43,8049.88,57587.19,592187.53,34616.58,9694734.0,155677.05
2020-01-23,8646.0,7791.69,6577.53,948708.0,11359.98,12634.83,8364.14,59706.68,614541.27,36151.52,10061609.0,161683.75
2020-01-22,8615.57,7771.85,6602.97,946920.0,11263.57,12583.17,8346.76,59488.79,613170.1,36279.3,10069361.0,161622.92
2020-01-21,8651.88,7796.64,6652.43,953204.0,11286.72,12582.0,8378.31,59402.08,614551.67,36238.4,10015156.0,161389.57
2020-01-20,8638.72,7786.42,6641.45,951814.0,11285.28,12553.01,8364.09,59250.39,613648.87,35950.9,10024025.0,161166.55
2020-01-19,8863.0,7956.32,6776.65,976481.0,11556.47,12843.06,8551.73,60960.6,628790.87,37079.25,10270179.0,166296.47
2020-01-18,8902.47,7991.75,6806.83,980830.0,11607.93,12900.26,8589.82,61232.08,631591.1,37244.37,10315915.0,167037.05
2020-01-17,8658.03,7772.31,6619.93,953898.0,11289.21,12546.05,8353.96,59550.8,614249.15,36221.73,10032666.0,162450.62
2020-01-16,8738.54,7834.44,6700.71,960217.0,11393.31,12650.26,8421.33,60206.79,617972.09,36476.41,10108569.0,164133.37
2020-01-15,8758.44,7868.58,6725.61,962150.0,11443.34,12699.74,8470.02,60435.86,620492.56,36183.74,10133953.0,164604.37
2020-01-14,8097.15,7271.32,6234.24,890622.0,10571.32,11736.87,7859.9,55811.23,572621.56,33569.17,9343625.0,152146.26
2020-01-13,8115.84,7300.6,6221.12,889220.0,10603.67,11761.06,7897.85,56074.77,575843.22,33035.53,9389459.0,152558.48
2020-01-12,8160.21,7344.19,6243.38,893600.0,10659.27,11907.13,7940.86,56727.33,580960.42,33392.4,9447973.0,153695.93
2020-01-11,8038.97,7235.07,6150.62,880324.0,10500.9,11730.22,7822.88,55884.51,572328.82,32896.27,9307600.0,151412.4
2020-01-10,7811.28,7030.15,5976.41,855390.0,10203.48,11397.99,7601.31,54301.68,556118.59,31964.54,9043979.0,147123.9
2020-01-09,8054.05,7247.28,6145.72,878141.0,10499.66,11717.02,7838.2,55936.99,575155.04,32721.99,9352846.0,151528.89
2020-01-08,8069.09,7233.78,6153.17,871591.0,10492.32,11761.84,7817.58,56034.99,582265.56,32810.53,9412270.0,153023.83
2020-01-07,7525.73,6720.6,5714.29,815834.0,9756.28,10848.19,7288.67,52488.21,540249.6,30557.47,8785688.0,141795.66
2020-01-06,7435.21,6661.2,5684.37,802735.0,9655.81,10707.07,7223.16,51782.52,533335.07,30164.65,8668339.0,140858.26
2020-01-05,7286.99,6522.88,5540.3,790952.0,9460.7,10432.05,7077.12,50742.23,520400.4,29318.47,8432141.0,137216.2
2020-01-04,7332.04,6563.2,5574.55,795842.0,9519.19,10496.55,7120.88,51055.93,523617.64,29499.73,8484270.0,138064.51
2020-01-03,6960.09,6230.25,5291.76,755469.0,9036.29,9964.06,6759.64,48465.89,497054.83,28003.22,8053868.0,131060.58
2020-01-02,7219.98,6434.45,5448.92,784906.0,9366.48,10285.58,6985.33,50266.95,512799.09,28997.61,8331640.0,136448.96
2020-01-01,7144.14,6366.86,5386.68,776432.0,9288.81,10181.19,6909.81,49739.64,509204.31,28696.48,8242552.0,135148.56
2019-12-31,7220.35,6445.42,5506.24,786101.0,9430.21,10312.72,6993.85,50439.2,514890.36,28994.84,8349252.0,136592.41
2019-12-30,7422.2,6637.45,5669.3,812197.0,9703.34,10628.96,7227.07,51916.81,529299.37,29854.31,8614799.0,139744.44
2019-12-29,7316.68,6590.94,5627.26,801484.0,9590.7,10533.09,7181.1,51189.69,521681.48,29666.94,8496128.0,138493.77
2019-12-28,7217.19,6501.32,5550.74,790585.0,9460.29,10389.87,7083.46,50493.63,514587.82,29263.54,8380601.0,136610.58
2019-12-27,7353.95,6624.51,5655.92,805566.0,9639.56,10586.75,7217.68,51450.44,524338.85,29818.06,8539406.0,139199.24
2019-12-26,7168.78,6461.01,5525.7,784042.0,9430.53,10352.44,7021.1,50097.58,512854.53,29270.13,8313993.0,135863.44
2019-12-25,7187.43,6480.91,5556.6,786183.0,9461.53,10383.68,7045.84,50358.01,513613.74,29344.84,8353447.0,136293.08
2019-12-24,7388.05,6659.59,5707.27,808120.0,9713.96,10668.36,7251.15,51803.53,526108.22,30158.02,8581737.0,139889.03
2019-12-23,7395.65,6674.87,5686.59,809816.0,9722.62,10712.28,7264.6,51811.71,525268.66,30173.51,8573777.0,140083.22
2019-12-22,7146.15,6422.96,5489.67,781667.0,9377.89,10367.26,6990.36,50090.22,508968.11,29076.25,8297109.0,135126.55
2019-12-21,7196.28,6468.02,5528.18,787151.0,9443.68,10439.98,7039.4,50441.6,512538.51,29280.22,8355313.0,136074.46
2019-12-20,7154.11,6430.11,5495.79,782538.0,9388.34,10378.8,6998.15,50146.02,509535.04,29108.64,8306351.0,135277.07
2019-12-19,6862.54,6173.61,5243.67,751798.0,8999.47,10011.44,6725.36,48065.23,487171.02,27859.6,7990467.0,130220.13
2019-12-18,6707.05,6014.55,5111.24,734529.0,8825.94,9787.6,6570.9,46923.86,477642.54,27299.03,7798824.0,126880.95
2019-12-17,6890.19,6186.77,5191.34,754999.0,9069.56,10023.09,6774.43,48104.55,488655.73,27987.26,8044021.0,130473.94
2019-12-16,7122.17,6402.26,5333.65,779165.0,9389.44,10359.84,7007.93,49655.06,503459.1,29099.76,8350958.0,135564.81
2019-12-15,7098.41,6345.77,5267.73,776658.0,9336.33,10247.27,6991.86,49827.29,500863.09,29012.96,8302229.0,134742.02
2019-12-14,7227.83,6461.46,5363.77,790819.0,9506.55,10434.1,7119.34,50735.75,509994.95,29541.93,8453597.0,137198.67
2019-12-13,7205.76,6441.73,5347.39,788404.0,9477.52,10402.24,7097.6,50580.83,508437.69,29451.73,8427785.0,136779.74
2019-12-12,7180.0,6447.64,5439.35,779382.0,9458.0,10450.49,7053.63,50531.4,507836.38,29608.17,8529338.0,137147.33
2019-12-11,7220.92,6509.59,5499.02,785376.0,9554.0,10601.23,7108.78,50786.9,512757.54,29927.82,8586179.0,139001.99
2019-12-10,7445.86,6729.2,5664.07,808486.0,9856.16,10904.89,7354.72,52405.45,528359.7,30834.05,8850745.0,143183.88
2019-12-09,7532.6,6811.35,5732.76,818244.0,9980.54,11020.12,7460.89,52986.57,536974.92,31026.02,8934492.0,145038.32
2019-12-08,7487.76,6742.43,5690.47,814204.0,9865.87,10958.23,7390.42,52742.28,534513.76,31333.28,8895309.0,144985.5
2019-12-07,7449.77,6708.22,5661.6,810073.0,9815.82,10902.63,7352.92,52474.69,531801.85,31174.31,8850178.0,144249.9
2019-12-06,7373.95,6639.95,5603.98,801829.0,9715.92,10791.67,7278.09,51940.63,526389.44,30857.03,8760105.0,142781.8
2019-12-05,7485.84,6754.32,5709.45,814699.0,9875.84,10928.87,7397.88,52766.94,535088.61,31486.19,8904107.0,145458.11
2019-12-04,7354.4,6634.4,5658.18,799078.0,9775.4,10738.39,7258.06,51923.54,529222.62,30917.9,8734306.0,143774.84
2019-12-03,7273.87,6565.39,5620.96,793012.0,9676.43,10667.35,7211.53,51195.68,520990.94,30712.46,8610735.0,142378.73
2019-12-02,7317.23,6640.53,5666.61,801493.0,9720.14,10816.62,7318.04,51451.1,524813.68,30996.52,8645088.0,142949.04
2019-12-01,7489.73,6801.57,5800.2,820215.0,9946.14,11064.75,7477.45,52685.76,535870.72,31366.99,8815487.0,145985.69
2019-11-30,7746.63,7034.87,5999.15,848349.0,10287.29,11444.28,7733.93,54492.89,554251.25,32442.89,9117861.0,150993.05
2019-11-29,7596.7,6898.72,5883.04,831930.0,10088.19,11222.78,7584.24,53438.23,543524.14,31814.98,8941392.0,148070.69
2019-11-28,7526.59,6839.34,5821.06,823161.0,9999.53,11122.16,7515.07,52896.12,536104.73,32083.6,8846453.0,147179.83
2019-11-27,7092.65,6434.66,5514.89,773787.0,9411.24,10447.27,7075.56,49879.06,506616.63,30014.68,8316841.0,138358.45
2019-11-26,7273.66,6603.76,5639.7,792771.0,9676.22,10733.81,7249.95,51173.84,521372.29,30734.12,8527712.0,141437.41
2019-11-25,7088.59,6430.98,5514.92,770742.0,9424.78,10436.67,7071.58,49891.62,508837.42,29736.64,8360921.0,137128.77
2019-11-24,7332.7,6626.41,5675.51,796221.0,9736.36,10800.19,7279.17,51535.68,526051.57,30736.48,8617609.0,142157.96
2019-11-23,7245.85,6547.93,5608.29,786791.0,9621.04,10672.27,7192.96,50925.28,519820.91,30372.43,8515540.0,140474.21
2019-11-22,7572.78,6843.37,5861.33,822290.0,10055.14,11153.8,7517.5,53223.01,543275.03,31742.82,8899758.0,146812.35
2019-11-21,8080.9,7293.98,6251.14,876600.0,10749.21,11885.43,8003.16,56849.13,579951.68,33899.38,9440592.0,157332.7
2019-11-20,8081.14,7293.45,6250.16,876359.0,10724.72,11840.67,8002.83,56784.56,580637.97,33873.71,9421154.0,156439.07
2019-11-19,8164.87,7374.1,6304.5,887211.0,10783.18,11997.95,8075.87,57358.21,587340.71,34426.36,9517707.0,157722.35
2019-11-18,8535.14,7720.55,6605.52,927761.0,11285.5,12522.24,8441.13,59808.29,612019.07,35803.2,9920649.0,163864.44
2019-11-17,8470.85,7686.45,6575.84,919019.0,11223.71,12478.58,8375.72,59463.67,609526.81,35529.29,9889887.0,163594.99
2019-11-16,8480.76,7695.44,6583.53,920095.0,11236.84,12493.18,8385.52,59533.24,610239.9,35570.85,9901457.0,163786.38
2019-11-15,8632.18,7832.84,6701.08,936522.0,11437.47,12716.24,8535.24,60596.18,621135.44,36205.95,10078243.0,166710.71
2019-11-14,8735.01,7931.39,6795.66,950352.0,11575.55,12771.41,8644.78,61342.48,630156.74,36412.76,10218739.0,169155.38
2019-11-13,8735.1,7932.08,6796.61,952065.0,11562.39,12763.15,8670.98,61205.1,627005.47,36407.02,10175954.0,168576.08
2019-11-12,8759.23,7937.35,6812.05,955124.0,11590.21,12786.72,8698.0,61398.7,626933.11,36362.19,10194868.0,167402.02
2019-11-11,9036.01,8197.83,7061.37,986967.0,11950.3,13175.86,9010.44,63206.89,644958.79,37349.44,10469121.0,172673.64
2019-11-10,8772.86,7961.07,6864.53,958646.0,11603.95,12786.57,8725.49,61385.46,626176.07,35964.34,10164235.0,167751.11
2019-11-09,8803.45,7988.83,6888.46,961988.0,11644.41,12831.15,8755.91,61599.5,628359.48,36089.74,10199677.0,168336.04
2019-11-08,9212.07,8359.64,7208.2,1006640.0,12184.9,13426.72,9162.32,64458.7,657525.34,37764.88,10673104.0,176149.51
2019-11-07,9306.0,8406.2,7238.21,1013544.0,12270.52,13531.47,9235.93,65115.94,660726.0,37989.89,10795704.0,178216.41
2019-11-06,9341.45,8435.33,7252.33,1019582.0,12284.94,13556.31,9270.45,65472.36,662262.07,37291.07,10791243.0,179232.53
2019-11-05,9293.3,8350.87,7208.81,1010126.0,12222.18,13487.55,9184.48,65326.32,659824.3,37273.57,10797049.0,178133.05
2019-11-04,9154.57,8198.19,7075.93,990708.0,12029.11,13232.98,9024.94,64415.21,645507.96,36521.24,10654089.0,174714.96
2019-11-03,9327.1,8359.79,7208.17,1007290.0,12281.46,13531.29,9200.34,65645.99,661944.3,37457.63,10899183.0,179442.21
2019-11-02,9189.38,8236.35,7101.74,992416.0,12100.12,13331.49,9064.5,64676.69,652170.31,36904.55,10738250.0,176792.64
2019-11-01,9254.08,8294.34,7151.74,999404.0,12185.31,13425.36,9128.32,65132.06,656762.07,37164.38,10813856.0,178037.39
2019-10-31,9227.01,8272.01,7151.76,1003797.0,12147.73,13376.58,9126.53,65091.02,655025.42,36780.71,10737471.0,176170.57
2019-10-30,9244.1,8316.92,7184.51,1006442.0,12099.6,13483.44,9189.74,65308.64,655264.31,36945.89,10776310.0,176628.87
2019-10-29,9420.01,8487.15,7326.51,1026442.0,12298.39,13772.75,9370.65,66570.27,666324.41,37574.54,10990891.0,180018.28
2019-10-28,9744.9,8791.65,7594.2,1059602.0,12729.76,14280.33,9688.38,68844.8,690231.28,39007.86,11409523.0,185536.08
2019-10-27,9018.11,8121.53,7023.3,979421.0,11787.21,13229.57,8949.12,63740.9,641999.27,36426.85,10589516.0,172407.33
2019-10-26,8623.39,7766.05,6715.9,936552.0,11271.29,12650.51,8557.42,60950.98,613899.16,34832.46,10126016.0,164861.11
2019-10-25,7482.39,6738.49,5827.29,812632.0,9779.93,10976.67,7425.15,52886.28,532671.36,30223.62,8786196.0,143047.59
2019-10-24,7488.99,6727.21,5794.98,813619.0,9790.36,10932.35,7414.85,52906.72,529583.9,30203.85,8759871.0,143051.7
2019-10-23,8155.62,7328.07,6329.66,884746.0,10678.97,11886.41,8068.68,57710.8,579660.67,33261.88,9552352.0,156104.19
2019-10-22,8208.0,7360.28,6327.63,891397.0,10741.48,11946.58,8092.43,58000.19,583629.87,33856.06,9614851.0,156951.73
2019-10-21,8257.36,7401.9,6400.94,895164.0,10843.57,12058.55,8132.76,58467.89,586520.27,33946.83,9727830.0,157861.74
2019-10-20,7979.81,7171.46,6200.99,866456.0,10482.12,11691.22,7878.47,56468.33,569937.98,33204.79,9394391.0,153051.16
2019-10-19,7951.44,7145.96,6178.94,863375.0,10444.85,11649.66,7850.46,56267.57,567911.73,33086.74,9360992.0,152507.03
2019-10-18,8059.08,7242.7,6262.59,875063.0,10586.25,11807.36,7956.73,57029.27,575599.65,33534.64,9487713.0,154571.54
2019-10-17,7957.11,7184.79,6204.95,864755.0,10503.39,11777.16,7911.12,56437.39,569888.24,33010.87,9427822.0,152735.93
2019-10-16,8171.38,7405.15,6403.58,889185.0,10787.86,12100.02,8159.29,57859.91,586378.25,34144.93,9674342.0,157140.95
2019-10-15,8351.58,7572.38,6622.05,905211.0,11044.13,12326.33,8331.7,59017.27,596741.26,34439.41,9874073.0,160929.52
2019-10-14,8448.0,7659.11,6694.67,916262.0,11150.52,12430.13,8429.41,59872.67,599081.48,34708.61,9989675.0,163114.83
2019-10-13,8330.62,7565.7,6700.32,898707.0,11067.98,12317.57,8298.38,59276.53,591307.44,34225.52,9903525.0,161903.1
2019-10-12,8331.6,7566.59,6701.11,898813.0,11069.28,12319.02,8299.36,59283.5,591377.0,34229.54,9904690.0,161922.15
2019-10-11,8582.89,7794.81,6903.22,925922.0,11403.14,12690.58,8549.67,61071.55,609213.56,35261.94,10203426.0,166805.89
2019-10-10,8612.15,7837.92,7051.63,923033.0,11484.3,12819.19,8550.83,61416.69,614993.66,35381.3,10306849.0,168668.1
2019-10-09,8169.51,7453.86,6685.6,873819.0,10882.93,12142.34,8109.06,58358.89,581750.8,33420.65,9790096.0,160328.27
2019-10-08,8238.69,7508.74,6704.65,883608.0,10959.44,12237.17,8195.52,58885.21,587912.92,33820.65,9851496.0,161238.58
2019-10-07,7891.72,7183.04,6398.13,842552.0,10500.96,11666.33,7844.29,56405.28,558852.17,31997.77,9401642.0,154052.68
2019-10-06,8079.57,7361.54,6546.23,863108.0,10775.48,11978.04,8064.62,57748.73,573811.03,32988.08,9696130.0,158788.19
2019-10-05,8200.73,7471.93,6644.4,876051.0,10937.07,12157.66,8185.56,58614.72,582415.82,33482.76,9841532.0,161169.35
2019-10-04,8166.0,7440.29,6616.26,872341.0,10890.75,12106.18,8150.89,58366.49,579949.29,33340.96,9799853.0,160486.8
2019-10-03,8272.84,7545.66,6723.5,886542.0,11026.29,12329.84,8245.79,59130.95,588543.09,34120.5,9956942.0,163667.39
2019-10-02,8323.19,7611.56,6771.08,896716.0,11000.76,12406.55,8262.26,59489.17,591778.8,34579.53,10001894.0,164830.79
2019-10-01,8280.26,7596.81,6737.4,894839.0,10964.72,12261.41,8260.39,59183.16,587256.74,34402.82,9919751.0,163409.44
2019-09-30,7951.08,7266.09,6467.89,858271.0,10523.25,11760.44,7878.73,56626.0,560540.83,33053.44,9556483.0,156466.91
2019-09-29,8163.96,7474.27,6620.15,879716.0,10831.94,12087.56,8110.0,58222.1,581396.38,34037.18,9785567.0,160479.21
2019-09-28,7999.56,7323.76,6486.84,862001.0,10613.82,11844.15,7946.68,57049.66,569688.64,33351.77,9588513.0,157247.59
2019-09-27,8127.29,7440.7,6590.42,875764.0,10783.29,12033.27,8073.57,57960.58,578784.93,33884.3,9741614.0,159758.38
2019-09-26,8358.08,7630.93,6762.44,900098.0,11080.31,12372.47,8281.69,59599.79,596014.66,34661.79,10012061.0,163542.55
2019-09-25,8314.77,7547.32,6659.3,891036.0,11009.25,12228.53,8197.53,59163.75,592718.41,34603.58,9927336.0,161603.37
